,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,fyDeclared,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode
128,1674,0,0,1,1,NE,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORMS,2006-12-19,2007-01-01T00:00:00.000Z,2015-04-01T23:59:00.000Z,Logan County,99113.0
129,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Logan County,99109.0
130,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Rawlins County,99153.0
131,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Stanton County,99187.0
132,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Hamilton County,99075.0
133,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Crawford County,99055.0
134,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Barton County,99011.0
135,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Rush County,99165.0
136,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Wichita County,99203.0
137,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Kiowa County,99097.0
138,1674,0,0,1,1,NE,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORMS,2006-12-19,2007-01-01T00:00:00.000Z,2015-04-01T23:59:00.000Z,Wayne County,99179.0
139,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Hodgeman County,99083.0
140,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Sherman County,99181.0
141,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Dallas County,99059.0
142,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Hickory County,99085.0
143,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Thomas County,99193.0
144,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Grant County,99067.0
145,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Ness County,99135.0
146,1674,0,0,1,1,NE,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORMS,2006-12-19,2007-01-01T00:00:00.000Z,2015-04-01T23:59:00.000Z,Rock County,99149.0
147,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Callaway County,99027.0
148,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Seward County,99175.0
149,1674,0,0,1,1,NE,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORMS,2006-12-19,2007-01-01T00:00:00.000Z,2015-04-01T23:59:00.000Z,Merrick County,99121.0
150,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Osborne County,99141.0
151,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Gasconade County,99073.0
152,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Gove County,99063.0
153,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Cedar County,99039.0
154,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Rooks County,99163.0
155,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Trego County,99195.0
156,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Cole County,99051.0
157,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Comanche County,99033.0
158,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Dade County,99057.0
159,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Haskell County,99081.0
160,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Russell County,99167.0
161,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Finney County,99055.0
162,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Phillips County,99147.0
163,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Wallace County,99199.0
164,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Kearny County,99093.0
165,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Jewell County,99089.0
166,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Dent County,99065.0
167,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Stevens County,99189.0
168,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Christian County,99043.0
169,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Pawnee County,99145.0
170,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Barry County,99009.0
171,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Ford County,99057.0
172,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Scott County,99171.0
173,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Greeley County,99071.0
174,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Benton County,99015.0
175,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Camden County,99029.0
176,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Clark County,99025.0
177,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Norton County,99137.0
178,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Stafford County,99185.0
179,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Lane County,99101.0
180,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Franklin County,99071.0
181,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Meade County,99119.0
182,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Gray County,99069.0
183,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Graham County,99065.0
184,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Sheridan County,99179.0
185,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Greene County,99077.0
186,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Smith County,99183.0
187,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Boone County,99019.0
188,1675,0,0,1,1,KS,2007-01-07,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-31T00:00:00.000Z,2016-10-16T23:59:00.000Z,Morton County,99129.0
189,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,St. Louis County,99189.0
190,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Laclede County,99105.0
191,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Maries County,99125.0
192,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Polk County,99167.0
193,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Osage County,99151.0
194,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,St. Clair County,99185.0
195,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Miller County,99131.0
196,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Jasper County,99097.0
197,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,McDonald County,99119.0
198,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Wright County,99229.0
199,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Warren County,99219.0
200,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Lincoln County,99113.0
201,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,St. Charles County,99183.0
202,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Phelps County,99161.0
203,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Webster County,99225.0
204,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Newton County,99145.0
205,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Texas County,99215.0
206,1677,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-30T00:00:00.000Z,2015-04-24T23:59:00.000Z,Cimarron County,99025.0
207,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,St. Louis,65000.0
208,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Comanche County,99031.0
209,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Montgomery County,99139.0
210,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Mayes County,99097.0
211,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Pittsburg County,99121.0
212,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Logan County,99107.0
213,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,De Witt County,99039.0
214,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Alfalfa County,99003.0
215,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Okmulgee County,99111.0
216,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Garfield County,99047.0
217,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Seminole County,99133.0
218,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Lawrence County,99109.0
219,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Cherokee County,99021.0
220,1679,1,1,1,1,FL,2007-02-03,2007,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,2007-02-01,2007-02-02T00:00:00.000Z,,Volusia County,99127.0
221,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Pulaski County,99169.0
222,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Craig County,99035.0
223,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Washita County,99149.0
224,1677,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-30T00:00:00.000Z,2015-04-24T23:59:00.000Z,Beaver County,99007.0
225,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Jefferson County,99067.0
226,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Pottawatomie County,99125.0
227,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Macoupin County,99117.0
228,1677,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORM,2006-12-28,2006-12-30T00:00:00.000Z,2015-04-24T23:59:00.000Z,Texas County,99139.0
229,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Stephens County,99137.0
230,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Hughes County,99063.0
231,1676,0,0,1,1,MO,2007-01-15,2007,DR,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,2007-01-12,2007-01-22T00:00:00.000Z,2014-06-10T00:00:00.000Z,Stone County,99209.0
232,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Latimer County,99077.0
233,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Muskogee County,99101.0
234,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Grant County,99053.0
235,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Wagoner County,99145.0
236,1679,1,1,1,1,FL,2007-02-03,2007,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,2007-02-01,2007-02-02T00:00:00.000Z,,Seminole County,99117.0
237,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Caddo County,99015.0
238,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Calhoun County,99013.0
239,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Garvin County,99049.0
240,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Atoka County,99005.0
241,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Washington County,99147.0
242,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,McIntosh County,99091.0
243,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Jersey County,99083.0
244,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Osage County,99113.0
245,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Fayette County,99051.0
246,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Bryan County,99013.0
247,1680,1,1,0,1,FL,2007-02-08,2007,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",2006-12-25,2006-12-25T18:15:00.000Z,2014-05-07T00:00:00.000Z,Volusia County,99127.0
248,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Sequoyah County,99135.0
249,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Cleveland County,99027.0
250,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,McClain County,99087.0
251,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Ottawa County,99115.0
252,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Coal County,99029.0
253,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Bond County,99005.0
254,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Jackson County,99065.0
255,1679,1,1,1,1,FL,2007-02-03,2007,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,2007-02-01,2007-02-02T00:00:00.000Z,,Lake County,99069.0
256,1681,0,0,1,1,IL,2007-02-09,2007,DR,Severe Ice Storm,SEVERE WINTER STORM,2006-11-30,2006-12-01T14:00:00.000Z,2016-01-28T23:59:00.000Z,Macon County,99115.0
257,1678,0,0,1,1,OK,2007-02-01,2007,DR,Severe Storm(s),SEVERE WINTER STORMS ,2007-01-12,2007-01-26T00:00:00.000Z,2018-05-10T23:59:00.000Z,Pushmataha County,99127.0
